ticker,comname,year,ESGCombinedScore,EnvironmentPillarScore,SocialPillarScore,GovernancePillarScore,ESGCControversiesScore,ESGEmissionsScore,ESGWorkforceScore,ESGHumanRightsScore,ESGCommunityScore,ESGManagementScore,ESGShareholdersScore,TobaccoProducerFlag,AlcoholProducerFlag,GamblingOperatorOrProducerFlag,MilitaryWeaponsOrPersonnelFlag,NuclearWeaponsFlag,ThermalCoalProducerFlag,OilAndGasProducerFlag,OilAndGasProcessingTransportationDistributionFlag
A,"AGILENT TECHNOLOGIES, INC.",2020,86.87831301,79.46534235,93.56871256,81.52867325999999,100.0,97.0,95.6445993,92.33128834,94.94773519,77.85265049,91.77897574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,"AGILENT TECHNOLOGIES, INC.",2021,88.12725495,79.13454704,91.45078312,87.94787321999999,100.0,96.15384614999999,98.23151125,91.66666667,84.40514469,85.55171419999999,97.73840392000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,"AGILENT TECHNOLOGIES, INC.",2022,82.03986144,79.74387228,93.81451193,67.60803324,100.0,96.55870445,98.95833333,91.47465438,93.60119048,55.74202497,95.74202496999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,"AGILENT TECHNOLOGIES, INC.",2023,80.13176888,77.88165266,93.34315455,63.78683198,100.0,91.56862745,99.54819277,90.57017544,92.62048193,56.22890888999999,75.99831271000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,"AGILENT TECHNOLOGIES, INC.",2024,75.29391827,77.27025973,92.75529294,51.3808156,100.0,88.8671875,98.93617021,89.87068966,92.24924012,37.621696799999995,76.28650904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,"AGILENT TECHNOLOGIES, INC.",2025,79.92153427000001,76.87379555,92.6881769,64.53439954,100.0,88.15261044,99.53703704,89.73799127,91.82098764999999,57.1532634,77.0541958,,,,,,,,
AAL,AMERICAN AIRLINES GROUP INC.,2020,35.548260469999995,54.75999383,65.07194101,60.98219826,10.34482759,57.368421049999995,74.75247524999999,62.02531646,74.75247524999999,54.76190476,79.94908655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAL,AMERICAN AIRLINES GROUP INC.,2021,31.905286710000002,54.13796659,61.16380238,71.96810785,1.78571429,55.82524272,68.69158879,58.69565217,70.56074766,68.09276865,79.41515413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAL,AMERICAN AIRLINES GROUP INC.,2022,38.79734276,68.94060586,76.57071464,67.35845829,5.952380949999999,86.93693694,80.08849558,80.3030303,99.55752212,55.658807210000006,98.0443828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAL,AMERICAN AIRLINES GROUP INC.,2023,40.93783446,65.12461648,75.83662087,60.074591749999996,13.750000000000002,84.28571429,84.43396226,70.40816327,98.58490566,47.56749156,89.52474690999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAL,AMERICAN AIRLINES GROUP INC.,2024,34.363336579999995,72.23679233,60.14398194,73.14480227,1.2195121999999998,81.42857142999999,27.83018868,90.72164948,96.69811321,82.82336579,50.05563281999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAL,ANGLO AMERICAN PLC,2020,60.622736440000004,81.53946893,82.93914459,91.11018364,36.79245283,83.29015544,87.52808989,91.75084175,85.95505618,88.68670886,96.0443038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AAL,ANGLO AMERICAN PLC,2021,61.60383814,83.01884791,81.53364284,84.28273168,40.47619048,87.05752212,83.73737374,90.58988764,87.17171717,88.84785819999999,61.66912851000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AAL,ANGLO AMERICAN PLC,2022,59.44585764,76.93762516,83.44785614,82.25530312000001,38.02816901,77.4952919,88.25088339,91.26436782,89.66431095,87.63118441,56.146926539999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AAL,ANGLO AMERICAN PLC,2023,79.70765743,77.03284682,83.34086307,77.58713225,100.0,82.38007379999999,86.22183709,89.51271186000001,95.92720971,82.56528417999999,50.46082949,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AAL,ANGLO AMERICAN PLC,2024,48.00591347,63.68640078,82.28211630999999,74.3525808,22.222222220000003,54.61956522,84.81989707999999,88.03680982,95.62607204,79.17956656,45.82043344,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AAPL,APPLE INC.,2020,40.777496559999996,65.0237265,77.75873564,85.6616472,4.54545455,95.39473684000001,82.38636364,83.10810811,91.47727273000001,87.01707098,81.89577718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,APPLE INC.,2021,43.41012216,66.17428808,83.92360683999999,92.75148409,4.54545455,98.35164835,93.56435644,90.69767442,92.57425742999999,98.22817632,79.50158456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,APPLE INC.,2022,40.762828899999995,66.8006993,74.87195805,90.59277664999999,4.16666667,97.72727273000001,86.40350877,88.1443299,64.9122807,94.68793343,80.84604716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,APPLE INC.,2023,38.52741128,66.59591497000001,69.78630069,90.12166512,2.38095238,98.62385321000001,77.43362832,85.35353535,57.96460177,94.47412823,80.18841395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,APPLE INC.,2024,36.75739686,65.67402851,64.02201904,90.02241801999999,1.9230769200000002,98.63636364,56.57894737,84.31372549,54.82456140000001,96.73157163,79.26286509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAPL,APPLE INC.,2025,36.25954735,65.29412144,63.92674476,87.40459649,1.78571429,98.62385321000001,56.19469027,84.80392157,54.867256639999994,92.78846154,79.56002331,,,,,,,,
ABBV,ABBVIE INC.,2020,51.378352979999995,74.72440732999999,95.81818107,62.671853850000005,22.0,82.82608696,99.07651715,94.97206704,95.38258575,65.63342318,44.07008086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,ABBVIE INC.,2021,51.47249548,73.55038844,95.68841866,65.17649482,21.73913043,76.09489051,98.4029484,95.09345794000001,95.20884521,68.92826275,45.505617980000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,ABBVIE INC.,2022,40.52583321,68.80287439,95.19877967,44.53145212,7.54716981,61.72316384,97.01327434,95.40441176,94.57964602,43.259362,38.62690707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,ABBVIE INC.,2023,51.63180208,65.7055353,94.18766671,40.76199054,32.09876543,58.815427,98.55875831,93.85665529,91.90687360999999,36.96569179,41.24015748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,ABBVIE INC.,2024,56.47129666,63.27751794,93.74235938999999,44.73607546,41.30434783,55.08241758,98.54910714,92.39482201,92.74553571,33.94993046,58.59527121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABNB,"AIRBNB, INC.",2020,24.0156488,21.13043897,50.74318330999999,6.94224618,21.66666667,38.17073171,29.381443299999997,1.68539326,48.67452135,6.4240790699999994,4.98652291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABNB,"AIRBNB, INC.",2021,31.008887289999997,16.164634850000002,53.66573167000001,16.373376179999998,30.813953490000003,63.54545455,58.028720629999995,1.07991361,44.06005222,13.29588015,7.50504177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABNB,"AIRBNB, INC.",2022,33.25999065,15.91678761,63.49418311,23.84683175,27.976190480000003,71.62554426999999,69.86379115,10.975609760000001,60.38592509,20.568654650000003,8.28016644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABNB,"AIRBNB, INC.",2023,28.19615453,20.40145427,61.25296512,16.93380243,21.317829460000002,66.36986301,73.93018018000001,3.8461538500000003,56.25,13.62485939,8.113048370000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABNB,"AIRBNB, INC.",2024,26.57635494,19.047054029999998,60.41121045,16.3705581,18.86227545,62.7016129,72.36095346,4.1732283500000005,55.33484677,12.30876217,9.16550765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,ABBOTT LABORATORIES,2020,80.35358099,77.0674838,83.78144659,77.37373665,100.0,98.33333332999999,98.08362369,58.282208589999996,95.29616725,73.56993111999999,85.28002396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,ABBOTT LABORATORIES,2021,59.297453479999994,76.92307692,84.25900646,77.48402994,38.0,98.71794872000001,97.90996785,59.375,95.65916399,74.22932872,83.16047249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,ABBOTT LABORATORIES,2022,46.784626610000004,78.88728784999999,86.71984567,79.34913356,10.81081081,98.98785425,97.17261905,54.838709679999994,96.27976190000001,79.73647712,74.46601942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,ABBOTT LABORATORIES,2023,62.034769960000006,78.89705882,85.22444941,82.9010052,40.74074074,99.41176471,98.64457831,48.903508769999995,95.03012048000001,87.27502812,68.08211474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,ABBOTT LABORATORIES,2024,49.92060143,78.52654055,84.37876744,82.62659335,17.07317073,99.4140625,98.63221884,45.68965517,95.28875380000001,84.13073713,70.11126564999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGL,ARCH CAPITAL GROUP LTD.,2020,40.923790929999996,22.184176859999997,33.87778068,57.09039548,40.24390244,33.72641509,22.76264591,23.870967739999998,51.55642023,83.47457627,7.20338983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGL,ARCH CAPITAL GROUP LTD.,2021,57.753625320000005,37.04947241,62.071498950000006,59.61749038000001,62.82051282,53.048780490000006,51.19047619,66.31578947,94.72789116,81.0483871,0.40322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGL,ARCH CAPITAL GROUP LTD.,2022,58.788427320000004,41.545708,58.582515300000004,64.7762311,100.0,54.9270073,35.967741939999996,84.90566038,88.22580645,89.69465649,7.2519084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGL,ARCH CAPITAL GROUP LTD.,2023,60.46103869,39.1007604,61.656121060000004,66.18686869,100.0,53.296703300000004,50.33222590999999,82.72727273,84.2192691,92.8030303,6.43939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACGL,ARCH CAPITAL GROUP LTD.,2024,59.976225240000005,36.93758604,64.08410276,62.86324786,100.0,50.71684588000001,61.551155120000004,80.80357143,82.34323432000001,89.61538462,1.15384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACN,ACCENTURE PUBLIC LIMITED COMPANY,2020,80.34066148,77.69371803,80.13769198,81.30952381,100.0,97.68292683,99.77908689,96.20786516999999,98.30633284,83.03571429,65.17857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACN,ACCENTURE PUBLIC LIMITED COMPANY,2021,78.46588179,77.48037991,79.9016862,82.50238095,76.1627907,98.27272727,99.80417754999999,95.68034557,98.10704960999999,86.60714286,59.82142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACN,ACCENTURE PUBLIC LIMITED COMPANY,2022,79.86891639,77.74863007,79.31302902,85.07407407000001,77.97619048,98.47605225,99.82973893,94.51219512,97.446084,91.66666667,56.48148147999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACN,ACCENTURE PUBLIC LIMITED COMPANY,2023,80.80190242,77.66837717,78.58611403,83.65,100.0,98.28767123,99.94369369,92.22756410000001,97.12837838,99.10714286,25.892857139999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACN,ACCENTURE PUBLIC LIMITED COMPANY,2024,83.39658372999999,76.87360863,78.43219116,89.62836987,100.0,95.63172043,99.94324631,91.33858268,97.55959136999999,99.07407407,54.62962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACN,ACCENTURE PUBLIC LIMITED COMPANY,2025,82.99051359,77.1077483,78.21765588000001,88.86530398,100.0,95.48611111000001,99.94110718,91.11470113,97.34982332,99.05660377,50.943396230000005,,,,,,,,
ADBE,ADOBE INC.,2020,74.59439277999999,76.58329474,76.62598228,72.24829789,100.0,95.73170732,97.56995582,72.33146067,99.77908689,76.53489069,54.79185385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,ADOBE INC.,2021,75.56496092,76.86781751000001,79.02095584999999,72.19810831,100.0,96.09090909,98.36814620999999,87.3650108,99.80417754999999,74.57505042,61.03428407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,ADOBE INC.,2022,70.73511232,76.53685464,78.13455528,62.62284708,100.0,95.57329463,97.446084,83.62369337999999,99.82973893,63.86962551999999,62.39944521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,ADOBE INC.,2023,42.89176963,75.04749225,76.62849885,58.356421960000006,17.82945736,90.20547945,94.98873874,79.24679487,99.49324324,58.25365579,60.194038250000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,ADOBE INC.,2024,41.64810556,73.97661588999999,76.81943959,56.72918987,16.16766467,88.23924731,94.94892168,80.86614173,99.82973893,54.339360219999996,64.74269819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADI,"ANALOG DEVICES, INC.",2020,55.74585666,81.51426519,66.0889078,71.12928022,39.28571429,87.5,69.57671958,45.4248366,91.7989418,64.04612159,78.82599581000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADI,"ANALOG DEVICES, INC.",2021,74.90988454000001,82.24919918,75.28250288,65.48788671,100.0,86.41025641,79.28571429,64.60674157,88.80952381,56.3670412,79.58801498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADI,"ANALOG DEVICES, INC.",2022,64.32543139,47.4358882,68.24517544000001,78.12530552,100.0,84.69387755,70.11278195,57.511737090000004,75.37593985,75.27045770000001,80.06934813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADI,"ANALOG DEVICES, INC.",2023,65.50493747,45.008420789999995,71.84193177,79.6447169,100.0,82.34126984,89.11439114000001,55.94713656,74.35424354,77.91057368,79.71034871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADI,"ANALOG DEVICES, INC.",2024,68.35884673,51.642312739999994,72.58288042,81.44903192000001,100.0,95.19230769,82.55395683,52.941176469999995,94.42446043,77.73296245,85.54937413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADI,"ANALOG DEVICES, INC.",2025,68.88230002,51.59696476,72.2663469,84.04102496,100.0,95.54263566,81.93430657,52.5210084,94.7080292,81.42482517,86.1451049,,,,,,,,
ADI,Dexus Industria REIT,2020,32.927111329999995,16.4458759,67.65285180000001,19.55160745,100.0,30.804953559999998,61.74033149,0.0,73.61878453,26.015228429999997,11.04060914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADI,Dexus Industria REIT,2021,34.924612579999994,24.85590466,63.82087069,19.5410628,100.0,52.25352113,54.34210526,0.0,73.28947368,26.44927536,9.541062799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADI,Dexus Industria REIT,2022,46.13697235,46.38445612,67.44821585,25.83935154,100.0,57.68292683,48.58823529,11.724137930000001,89.05882353,20.02369668,18.601895730000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADI,Dexus Industria REIT,2023,60.6078843,63.39763875,82.19163938,37.08842295,100.0,53.89294404,83.76777251,83.70967741999999,86.61137441,31.48584906,30.778301889999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADI,Dexus Industria REIT,2024,56.23651871999999,59.7684706,79.22921477,30.52832136,100.0,50.0,72.95081967,81.53846154,89.11007026,20.491803280000003,38.29039813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADI,Dexus Industria REIT,2025,55.40260155,59.532159480000004,78.81253633,28.60545631,100.0,50.245700250000006,73.06763285,82.2327044,88.76811594,15.060240959999998,43.97590361,,,,,,,,
ADM,ADMIRAL GROUP PLC,2020,59.999811400000006,28.8346574,49.187914109999994,83.00207625,97.56097561,77.59433962,76.45914397,33.870967740000005,12.25680934,96.75632911,30.775316460000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,ADMIRAL GROUP PLC,2021,56.23348252,42.62020412,42.244482430000005,77.0917421,62.82051282,68.90243901999999,71.2585034,36.31578947,21.258503400000002,94.31314623,23.264401770000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,ADMIRAL GROUP PLC,2022,59.04094022,70.51665855,39.47269876,78.0453158,100.0,77.55474453,67.58064516,31.60377358,18.5483871,97.52623688,19.1904048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,ADMIRAL GROUP PLC,2023,55.09293244,71.06725048,35.45984889,72.67342389,100.0,81.86813187,57.97342193,28.86363636,16.445182720000002,95.31490015,16.359447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,ADMIRAL GROUP PLC,2024,52.988873260000005,66.61533705,37.78148271,66.1886743,100.0,84.05017921,63.86138614,25.446428570000002,20.95709571,83.82352940999999,10.52631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,ARCHER-DANIELS-MIDLAND COMPANY.,2020,77.08982448,78.43414542000001,84.66977174,85.62363981,71.05263158,71.02649007000001,84.83483483,93.34677419,83.88554217000001,90.58101228,62.84815813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,ARCHER-DANIELS-MIDLAND COMPANY.,2021,78.325574,76.90149168,80.72686633000001,86.01901956,75.64102564000001,67.19197708,65.47619048,93.04635762,84.48275862,81.28781331,95.86574474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,ARCHER-DANIELS-MIDLAND COMPANY.,2022,75.03692358,74.37092902,82.81858602,62.32453418,100.0,65.99045346,69.74885845,93.37016575,86.38443936,56.574202500000006,59.95839112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,ARCHER-DANIELS-MIDLAND COMPANY.,2023,49.979065420000005,70.83087509,74.94543066,81.19890513,24.561403509999998,60.40189124999999,41.515837100000006,92.17506630999999,85.37414966,84.54724408999999,61.43138358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADM,ARCHER-DANIELS-MIDLAND COMPANY.,2024,39.11868209,65.14423488,74.57854189000001,82.21491046,4.375,52.934272299999996,45.60810811,90.33505155,81.78733032,83.71349096,69.44367177000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADP,AEROPORTS DE PARIS SA,2020,71.02975114,82.20200629,82.08996906,42.71042363,100.0,95.73170732,97.15909091,81.88405797,63.06818182,42.66304348,32.88043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADP,AEROPORTS DE PARIS SA,2021,66.49526558,77.63783950999999,79.05613137,35.93062606,100.0,90.76086957,98.4375,78.66666667,64.0625,33.24873096,27.15736041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADP,AEROPORTS DE PARIS SA,2022,45.511234540000004,76.02785924,80.29386653,34.038613080000005,25.0,78.5,97.61904762,79.16666667,65.71428571,25.50505051,43.686868690000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADP,AEROPORTS DE PARIS SA,2023,63.22499368,78.9005361,75.49039388,28.42440954,100.0,82.03883495,99.53271028,70.2247191,61.21495327,17.96875,41.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADP,AEROPORTS DE PARIS SA,2024,59.08590385,73.25541926,72.33322577999999,24.35229967,100.0,75.94339623,81.94444444,67.74193548000001,75.0,17.10526316,34.47368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADP,"AUTOMATIC DATA PROCESSING, INC.",2020,80.62235875,44.598860959999996,85.84620373,86.93109713,100.0,96.95121951,95.50810014999999,58.848314609999996,95.80265096000001,89.14345612,99.95507637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADP,"AUTOMATIC DATA PROCESSING, INC.",2021,78.8998826,43.57378382,85.26826234,84.01382968,100.0,95.36363636,98.10704960999999,55.723542120000005,94.97389034,83.5926246,94.77095938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADP,"AUTOMATIC DATA PROCESSING, INC.",2022,70.96493843,42.25126226,69.62037344000001,80.73686113000001,100.0,93.10595065,90.40862656,51.04529617,60.38592509,87.4479889,94.63245492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADP,"AUTOMATIC DATA PROCESSING, INC.",2023,66.97701262,38.90823048,76.21028597,67.44677299,100.0,83.49315068,90.70945945999999,44.391025639999995,81.30630631,57.522497189999996,99.9015748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADP,"AUTOMATIC DATA PROCESSING, INC.",2024,68.46896514000001,64.94000937,73.90163194,64.84952213,100.0,92.94354839,88.93303065,37.32283465,79.85244041,51.390820579999996,97.73296245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADP,"AUTOMATIC DATA PROCESSING, INC.",2025,75.13983953,65.07163258,73.42004344,79.64123715,100.0,93.26388889,88.39811543,36.833602580000004,79.09305065,73.70337995,97.42132867,,,,,,,,
ADSK,"AUTODESK, INC.",2020,76.83871816,73.66843361,76.95369274000001,77.69079764,100.0,90.6097561,91.97349043,96.20786516999999,93.59351988,78.00239593,76.53489069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSK,"AUTODESK, INC.",2021,82.65527898,74.27568933,76.50827257,90.46241139,100.0,93.90909091,93.66840731,95.68034557,92.10182768,97.13339094999999,76.56295016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSK,"AUTODESK, INC.",2022,81.64555629,69.6457589,76.19780072,89.93661837,100.0,94.70246734,97.33257662,94.51219512,90.52213394,99.51456311,77.40638003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSK,"AUTODESK, INC.",2023,80.10417484,66.58305485,73.62735875,89.73776913,100.0,92.94520548,96.79054054000001,82.61217949,89.58333333,98.9735658,78.38863891999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSK,"AUTODESK, INC.",2024,53.399221389999994,64.48048281,70.44528385999999,90.62328916,27.844311379999997,90.65860215000001,98.92167991000001,62.75590551,88.81952327,99.31849791,81.40472879000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSK,"AUTODESK, INC.",2025,53.98714459,64.72199189,70.0946275,89.89298069,29.46428571,90.34722222,98.99882214,62.68174475,88.16254417,98.3537296,81.54137528999999,,,,,,,,
AEE,AMEREN CORPORATION,2020,39.195054569999996,36.24338624,25.502976620000002,64.13336927,100.0,40.78947368,11.84210526,8.064516130000001,72.36842105,52.51572327,95.10332435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AEE,AMEREN CORPORATION,2021,45.378440930000004,45.21825397,33.38986784,62.85039891,100.0,50.0,10.975609760000001,17.14285714,64.63414634,48.76116393,94.88619994000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AEE,AMEREN CORPORATION,2022,42.975209660000004,38.79510001,44.306062000000004,48.59185201,100.0,38.888888890000004,25.55555556,21.95121951,70.0,29.056865459999997,89.61165049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AEE,AMEREN CORPORATION,2023,29.91590834,47.516835019999995,47.232119839999996,42.33107645,13.636363639999999,48.86363636,35.227272729999996,17.5,73.86363636,26.42013498,68.08211474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AEE,AMEREN CORPORATION,2024,44.4208646,45.535294809999996,45.1806064,66.55374096,38.46153846,48.86363636,32.95454545,18.29268293,67.04545455,55.59109875,92.25312935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AEP,AEP PLANTATIONS PLC,2020,22.610863780000003,21.8859121,23.521261199999998,21.835346180000002,100.0,27.649006619999998,26.87687688,39.71774194,25.45180723,23.97151899,1.50316456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEP,AEP PLANTATIONS PLC,2021,20.78085431,26.86967931,18.96108783,17.227298899999997,100.0,35.959885390000004,20.5026455,32.78145695,20.026525200000002,18.38995569,1.10782866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEP,AEP PLANTATIONS PLC,2022,22.12589298,26.788537610000002,20.32288866,20.11217468,100.0,34.72553699,25.68493151,32.87292818,19.22196796,23.6131934,0.82458771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEP,AEP PLANTATIONS PLC,2023,20.85594283,27.398205819999998,19.79841847,15.48662062,75.43859649,20.92198582,15.04524887,38.85941645,20.97505669,17.58832565,0.53763441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEP,AEP PLANTATIONS PLC,2024,18.292107129999998,24.51603561,16.488296350000002,14.56236998,100.0,24.53051643,14.07657658,35.82474227,9.61538462,16.33126935,2.55417957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",2020,70.45076326,75.98985653,71.73250970000001,59.368034339999994,100.0,51.35746606,90.77253218999999,2.74725275,92.06008584,41.3147649,98.45762204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",2021,71.09458767,74.28437959,78.17306718,56.46991804,100.0,57.90513833999999,93.65384614999999,37.72727273,94.03846154,37.1218669,97.68078364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",2022,69.11086245,59.04170275,78.45564397,74.08021794,100.0,55.73476703,92.80701754,43.75,92.45614035,63.370318999999995,98.62690707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",2023,62.94421861,59.31870266,78.65878269999999,48.67866242,100.0,62.28070175,85.49488054999999,60.700389109999996,90.9556314,25.57649044,98.46737908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",2024,56.49936617,54.983849250000006,73.04180032000001,37.570580559999996,100.0,55.19031142000001,72.8668942,57.91505792,89.93174061,8.942976360000001,98.67872045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFL,AFLAC INCORPORATED,2020,52.98467832,36.3510427,52.62002099000001,58.95465708,100.0,89.38679245,52.72373541,38.06451613,75.68093385,71.11410602,20.17070979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFL,AFLAC INCORPORATED,2021,53.74645968,33.31436314,52.6166373,61.87528464,100.0,67.68292683,56.97278912,33.157894739999996,75.17006803000001,70.05185825,22.54393547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFL,AFLAC INCORPORATED,2022,46.16391481,33.50030535,48.80319176,47.305961530000005,100.0,67.70072993000001,49.83870968,28.77358491,72.41935484000001,50.110957,16.35228849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFL,AFLAC INCORPORATED,2023,22.10931953,33.17524581,46.023209120000004,42.5893102,1.28205128,66.48351648,44.019933550000005,26.363636359999997,70.26578073,42.95556805,17.58998875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
